,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,grad,Rho
373,373,-25.127862128786134,-6.006469632870337,[0.06666667],0.35788298107366445,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,1.1560031936096694e-05,tensor(6.4488),"[np.float64(0.5904767235197637), np.float64(9.122769429984718), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
374,374,-25.156778408490702,-6.011230924374602,[0.06666667],0.358159744422075,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,1.7039242667008304e-05,tensor(6.4490),"[np.float64(0.5903575469067887), np.float64(9.122783216284562), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
375,375,-25.186035904363372,-6.016039812250971,[0.06666667],0.3584276278392503,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,1.638430527652436e-05,tensor(6.4492),"[np.float64(0.590237940120535), np.float64(9.122797106509847), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
376,376,-25.215566351392237,-6.020886768116355,[0.06666667],0.35868836837061835,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,1.0821884318800596e-05,tensor(6.4494),"[np.float64(0.5901180277894688), np.float64(9.122811079667114), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
377,377,-25.245315137848127,-6.02576416956842,[0.06666667],0.3589433567363666,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,1.3333158386174771e-06,tensor(6.4496),"[np.float64(0.5899979093338089), np.float64(9.122825118967874), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
378,378,-25.275000030234498,-6.030665919006858,[0.06666667],0.3592224720865826,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,-1.12963277837084e-05,tensor(-14.7426),"[np.float64(0.5898776640564728), np.float64(9.12283921098641), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
379,379,-25.30498633192345,-6.035587137446842,[0.06666667],0.3594783341654509,0.06666666666666667,14.975778723415814,[7.92840542],1.0140913650030035,-9.882417928574666e-06,tensor(-14.7430),"[np.float64(0.5897573554474405), np.float64(9.122853344961912), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
380,380,-25.335177553829134,-6.04052392241777,[0.06666667],0.35971992095083727,0.06666666666666667,14.975778723415814,[7.92840542],1.0151054563680064,2.766695080088991e-06,tensor(6.4503),"[np.float64(0.5896370340044836), np.float64(9.122867512304072), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
381,381,-18.03346403483497,-6.361350679797315,[0.13333333],1.6240192013473584,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,7.846718128923014e-06,tensor(5.3205),"[np.float64(0.5895167399172151), np.float64(9.122881706152922), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
382,382,-18.029456414466793,-6.364394831276341,[0.13333333],1.6259985661876728,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,7.754071564677702e-06,tensor(5.3216),"[np.float64(0.5894929950383802), np.float64(9.122885345025967), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
383,383,-18.039180661140293,-6.365705373771154,[0.13333333],1.6245385970117607,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,3.522417233558529e-06,tensor(5.3208),"[np.float64(0.5895464783912997), np.float64(9.122880536000531), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
384,384,-18.059779872504464,-6.3656294898766665,[0.13333333],1.620338106670558,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,-4.0198000720507935e-06,tensor(-18.3487),"[np.float64(0.5896617079707869), np.float64(9.12286897155815), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
385,385,-18.08920074269541,-6.3644457911383405,[0.13333333],1.6139310320500007,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,4.2813250269399846e-06,tensor(5.3148),"[np.float64(0.5898262706378361), np.float64(9.122852011116956), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
386,386,-18.125470194716687,-6.362377863721621,[0.13333333],1.605778834085811,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,6.770004788453113e-06,tensor(5.3102),"[np.float64(0.5900302086522263), np.float64(9.122830746586695), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
387,387,-18.167220864338287,-6.35960513394219,[0.13333333],1.596228767846399,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,4.612320007690215e-06,tensor(5.3049),"[np.float64(0.5902655311977767), np.float64(9.122806054954129), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
388,388,-18.21324720788877,-6.356271608662638,[0.13333333],1.5855706162210212,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,-1.2582488008395544e-06,tensor(-18.2810),"[np.float64(0.5905258237708529), np.float64(9.122778640580625), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
389,389,-18.253481161736648,-6.352492677141095,[0.13333333],1.5740356096624313,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,8.327347999918407e-06,tensor(5.2923),"[np.float64(0.5908059360443405), np.float64(9.122749069155502), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
390,390,-18.29293631174569,-6.348289809328326,[0.13333333],1.5622271901532,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,1.1861182406243602e-05,tensor(5.2857),"[np.float64(0.591087580438534), np.float64(9.122718889324686), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
391,391,-18.329587450115593,-6.342039370423603,[0.13333333],1.5491345676068449,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,1.0558809497315508e-05,tensor(5.2783),"[np.float64(0.5913665572532224), np.float64(9.122688517018574), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
392,392,-18.364460157806025,-6.335652930309466,[0.13333333],1.5363051951267863,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,5.393239135744232e-06,tensor(5.2711),"[np.float64(0.5916431525206763), np.float64(9.12265801847458), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
393,393,-18.39629845628391,-6.329348966797052,[0.13333333],1.524027719480389,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,-2.8572367721402504e-06,tensor(-16.5820),"[np.float64(0.591911093872316), np.float64(9.122628420579623), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
394,394,-18.427349966355088,-6.323167198954487,[0.13333333],1.512024780143687,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,3.4971051346752345e-06,tensor(5.2574),"[np.float64(0.5921718860361055), np.float64(9.12259956794424), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
395,395,-18.467938565542152,-6.317191437495927,[0.13333333],1.4990305837867697,0.13333333333333333,14.95024927504195,[7.92840542],1.0151054563680064,4.473256603015884e-06,tensor(5.2500),"[np.float64(0.5924267384183461), np.float64(9.1225713357036), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
396,396,-18.51145935635135,-6.311004228878357,[0.125],1.485184504286554,0.125,14.95024927504195,[7.92840542],1.0151054563680064,1.1525807551352692e-06,tensor(5.5043),"[np.float64(0.5926921207778224), np.float64(9.12254251702557), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
397,397,-18.551373273911132,-6.304632232543848,[0.125],1.471540069603858,0.125,14.95024927504195,[7.92840542],1.0151054563680064,-5.804231418207447e-06,tensor(-16.4888),"[np.float64(0.5929603788945892), np.float64(9.122513946580419), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
398,398,-18.591786274963187,-6.29822082268023,[0.125],1.4577036248654303,0.125,14.95024927504195,[7.92840542],1.0151054563680064,1.5121970429462861e-06,tensor(5.4881),"[np.float64(0.5932306807225564), np.float64(9.122485603042886), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
399,399,-18.63227820544469,-6.291784466459901,[0.125],1.4437527212061105,0.125,14.95024927504195,[7.92840542],1.0151054563680064,3.07778133340157e-06,tensor(5.4798),"[np.float64(0.593502355846216), np.float64(9.122457469752103), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
400,400,-18.67285016744641,-6.2853347920341545,[0.125],1.4297137954644126,0.125,14.95024927504195,[7.92840542],1.0161205618243743,4.9144158976537314e-08,tensor(3.3871),"[np.float64(0.593774864797762), np.float64(9.12242953361572), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
401,401,-16.995160942167892,-5.357089839236083,[0.1],1.0339339491342547,0.1,14.8565972556223,[7.92840542],1.0161205618243743,-2.485404286845346e-06,tensor(-14.9650),"[np.float64(0.5939113021040371), np.float64(9.122415658976552), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
402,402,-16.990078506826418,-5.355622422913821,[0.1],1.031328353594683,0.1,14.8565972556223,[7.92840542],1.0161205618243743,1.3326646129955484e-06,tensor(5.9842),"[np.float64(0.5940049429774142), np.float64(9.122405342071518), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
403,403,-16.987116375789462,-5.354769355706307,[0.1],1.0295030292640772,0.1,14.8565972556223,[7.92840542],1.0161205618243743,2.049526149228163e-06,tensor(5.9830),"[np.float64(0.5940643220960612), np.float64(9.122397872907854), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
404,404,-16.98589496732771,-5.354407892977329,[0.1],1.0282975868532507,0.1,14.8565972556223,[7.92840542],1.0161205618243743,2.859048022784049e-07,tensor(5.9822),"[np.float64(0.5940962762445865), np.float64(9.122392683026023), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
405,405,-16.985996117142598,-5.354439796492244,[0.1],1.0275962285770779,0.1,14.8565972556223,[7.92840542],1.0161205618243743,-3.461783873399612e-06,tensor(-14.9543),"[np.float64(0.5941062811980419), np.float64(9.122389317288622), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
406,406,-16.98729628578276,-5.354786441206211,[0.1],1.0272826299546731,0.1,14.8565972556223,[7.92840542],1.0161205618243743,-6.184197929730751e-07,tensor(-14.9537),"[np.float64(0.5940987221398678), np.float64(9.122387411285395), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
407,407,-16.98940374489004,-5.35538490030778,[0.1],1.02729625629007,0.1,14.8565972556223,[7.92840542],1.0161205618243743,7.497579035300396e-06,tensor(5.9815),"[np.float64(0.5940771104352701), np.float64(9.122386673256647), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
408,408,-16.99223131920749,-5.356184810075701,[0.1],1.0275633811802363,0.1,14.8565972556223,[7.92840542],1.0161205618243743,1.1653851466617221e-05,tensor(5.9817),"[np.float64(0.5940442576099539), np.float64(9.122386869599827), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
409,409,-16.995644631875606,-5.357145861962979,[0.1],1.028032165833037,0.1,14.8565972556223,[7.92840542],1.0161205618243743,1.2642272095188137e-05,tensor(5.9820),"[np.float64(0.5940024146500793), np.float64(9.122387813280982), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
410,410,-16.999006248134542,-5.3582183223470485,[0.10833333],1.028720149018916,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,1.1096287234238165e-05,tensor(5.7332),"[np.float64(0.593953383650235), np.float64(9.122389354553224), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
411,411,-17.001641394736055,-5.359259707662527,[0.10833333],1.0295847495897479,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,7.619966906782228e-06,tensor(5.7338),"[np.float64(0.5939038445890723), np.float64(9.122390755338296), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
412,412,-17.004358418072318,-5.360298266590817,[0.10833333],1.0305165613311837,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,2.599158952827151e-06,tensor(5.7344),"[np.float64(0.5938539048406412), np.float64(9.122392043156845), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
413,413,-17.00706527929181,-5.361334490694508,[0.10833333],1.031510371039221,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,-3.6574753996429407e-06,tensor(-14.9609),"[np.float64(0.5938036508842897), np.float64(9.122393239980987), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
414,414,-17.00986962062161,-5.362368768409651,[0.10833333],1.0325418023100281,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,-2.8186785112765693e-06,tensor(-14.9627),"[np.float64(0.5937531523754938), np.float64(9.122394363347425), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
415,415,-17.012717784429057,-5.363401407336935,[0.10833333],1.033606920178576,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,3.6971456995261443e-06,tensor(5.7364),"[np.float64(0.5937024653314572), np.float64(9.122395427260006), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
416,416,-17.01555672472662,-5.364432650937063,[0.10833333],1.034703696469016,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,6.66903339749434e-06,tensor(5.7371),"[np.float64(0.5936516348026204), np.float64(9.12239644289937), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
417,417,-17.018433911361242,-5.3654626915273065,[0.10833333],1.0358204905699666,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,6.805493754665083e-06,tensor(5.7378),"[np.float64(0.5936006970318142), np.float64(9.122397419189344), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
418,418,-17.021341115857346,-5.366491681360349,[0.10833333],1.0369531334800652,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,4.673329032369152e-06,tensor(5.7385),"[np.float64(0.5935496811439221), np.float64(9.122398363255368), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
419,419,-17.024271754973835,-5.3675197408682624,[0.10833333],1.0380982875239082,0.10833333333333334,14.8565972556223,[7.92840542],1.0161205618243743,7.259770205856732e-07,tensor(5.7393),"[np.float64(0.5934986105415815), np.float64(9.122399280786757), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
420,420,-17.027124338715495,-5.368546965540374,[0.10833333],1.0392639909623362,0.10833333333333334,14.8565972556223,[7.92840542],1.0171366823861985,-4.6738152213894e-06,tensor(-14.9740),"[np.float64(0.5934475040145746), np.float64(9.122400176327421), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
421,421,-16.935885433417496,-4.625852487048496,[0.05],0.5816788321707069,0.05,14.78472237577459,[7.92840542],1.0171366823861985,-3.144415339527764e-06,tensor(-14.2001),"[np.float64(0.593396376714346), np.float64(9.122401053498526), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
422,422,-16.946087321399194,-4.627583736072688,[0.05],0.5826214991488167,0.05,14.78472237577459,[7.92840542],1.0171366823861985,3.626013610666199e-06,tensor(7.1008),"[np.float64(0.5933249200905335), np.float64(9.12240470732788), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
423,423,-16.958431599826437,-4.629685840694735,[0.05],0.5838046653207821,0.05,14.78472237577459,[7.92840542],1.0171366823861985,6.268590132205142e-06,tensor(7.1018),"[np.float64(0.5932372093390599), np.float64(9.122410582156814), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
424,424,-16.972541539406713,-4.632084565577282,[0.05],0.5851738944547491,0.05,14.78472237577459,[7.92840542],1.0171366823861985,5.608492965470177e-06,tensor(7.1030),"[np.float64(0.5931365060653954), np.float64(9.122418233376171), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
425,425,-16.988062419508676,-4.634720512297914,[0.05],0.5866918682066823,0.05,14.78472237577459,[7.92840542],1.0171366823861985,2.3058034974719616e-06,tensor(7.1043),"[np.float64(0.593025420523161), np.float64(9.122427305233947), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
426,426,-17.004644522116223,-4.637546153789485,[0.05],0.5883364440576472,0.05,14.78472237577459,[7.92840542],1.0171366823861985,-3.111462411402086e-06,tensor(-14.2114),"[np.float64(0.592906041580558), np.float64(9.122437513076251), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
427,427,-17.02215919094815,-4.640523461640077,[0.05],0.5900721670926584,0.05,14.78472237577459,[7.92840542],1.0171366823861985,-1.8939574341174434e-06,tensor(-14.2143),"[np.float64(0.5927800408064419), np.float64(9.122448629136708), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
428,428,-17.040358628514504,-4.643622008248346,[0.05],0.5918876531422111,0.05,14.78472237577459,[7.92840542],1.0171366823861985,4.632513645042964e-06,tensor(7.1087),"[np.float64(0.5926487557535715), np.float64(9.122460471170823), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
429,429,-17.059112198581282,-4.646817447118961,[0.05],0.5937658576520638,0.05,14.78472237577459,[7.92840542],1.0171366823861985,7.076855853761792e-06,tensor(7.1103),"[np.float64(0.592513256700959), np.float64(9.122472893355143), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
430,430,-17.078339216691496,-4.650090297750087,[0.05],0.5956903479559224,0.05,14.78472237577459,[7.92840542],1.0171366823861985,6.2548730941534e-06,tensor(7.1119),"[np.float64(0.5923744000320843), np.float64(9.122485779009603), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
431,431,-17.097943195988954,-4.653424972940199,[0.05],0.5976517181058797,0.05,14.78472237577459,[7.92840542],1.0171366823861985,2.8191931627208145e-06,tensor(7.1136),"[np.float64(0.5922328709714019), np.float64(9.122499034773039), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
432,432,-17.117789608845598,-4.656809001234873,[0.05],0.5996491558351291,0.05,14.78472237577459,[7.92840542],1.0171366823861985,-2.708093914220366e-06,tensor(-14.2306),"[np.float64(0.5920892177610699), np.float64(9.122512585944973), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
433,433,-17.13789628761624,-4.660232403309476,[0.05],0.6016673120533521,0.05,14.78472237577459,[7.92840542],1.0171366823861985,-1.5711146121927222e-06,tensor(-14.2340),"[np.float64(0.5919438790829176), np.float64(9.122526372751837), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
434,434,-17.158152854903758,-4.663687194803199,[0.05],0.603708504820747,0.05,14.78472237577459,[7.92840542],1.0171366823861985,4.898614212749785e-06,tensor(7.1187),"[np.float64(0.5917972059041292), np.float64(9.122540347368497), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
435,435,-17.178546751113664,-4.667166986721329,[0.05],0.6057657157922,0.05,14.78472237577459,[7.92840542],1.0171366823861985,7.293648743791142e-06,tensor(7.1205),"[np.float64(0.5916494790558698), np.float64(9.122554471525747), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
436,436,-17.19907516879454,-4.67066666697416,[0.05],0.6078324841656801,0.05,14.78472237577459,[7.92840542],1.0171366823861985,6.428246698844886e-06,tensor(7.1222),"[np.float64(0.5915009232324188), np.float64(9.122568714602629), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
437,437,-17.219709406798543,-4.674182145713437,[0.05],0.609906738825423,0.05,14.78472237577459,[7.92840542],1.0171366823861985,2.9538110877938724e-06,tensor(7.1240),"[np.float64(0.5913517181942004), np.float64(9.122583052099516), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
438,438,-17.23978756143673,-4.677593424755552,[0.05],0.6119932884343899,0.05,14.78472237577459,[7.92840542],1.0171366823861985,-2.6085381601588623e-06,tensor(-14.2515),"[np.float64(0.5912020077565383), np.float64(9.122597464413914), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
